genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Zayıf,"@unquale Lunapark a çevirmişler evi. klasik zengin Ortadoğulu, Arap kafası ve iğrenç mimari tasarımları. Maddi açıdan zenginler ama zihinleri fakir. O kadar Işık ve renk gözünü ve Zihnini müthiş yorar. RAM den yersin boş yere. Gel de anlat..",Firdevs,2023-08-25T19:01:15,Arabian,1658759417330908928,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Zayıf,"@ChefEmine Bu ülkede milliyetçi yok.
Bunu kabul et. MHP'ye oy verenler bu ülkenin Arap çölüne dönüşmesine izin verenlerdir. Gaffar Okkan'ın katillerini vekil yapanlardır. Milliyetçi ayaklarını yemiyoruz. Dindarlar ile mutlu mutlu yaşasınlar şimdi",Firdevs,2023-08-25T19:01:15,Arabian,1658023295504065024,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,@ibnimeymun @butterfly_344 @KakulluKiiz Ülke daha çok Arap dola ak mutlusundur umarım!! ALLAH mutluluğunuzu daim etsin hadi eyvallah.  Gerçi siz Arapları biz hainlerden daha çok seviyorsunuzdur ya 👋👋👋,Şura,2023-08-17T21:14:31,Arabian,1658385943168950016,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Simgeleştirme'],Zayıf,Sakin kalıp adam akıllı düşünüp insan gibi  oyunuzu mantıklı kullanmazsanız ülkemizin geleceği durum. Böyle arap bedevileri gibi yaşarsınız. https://t.co/6ufdS9qBhs,Firdevs,2023-08-25T19:01:15,Arabian,1658101982601568000,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@bitikbifenerli Bu guzelim ulke gitti gidiyor kimse farkinda bu gidisle arap ulkesi olucagiz seriat ulkesi olucagiz cocuklarin genclerin gelecegiyle oynuyorlar onlarin istedigide millet cahil kalsin okullar bile dogru durust egitim vermiyor yada okullar kapali ogretmen yok yeterince,Şura,2023-11-14T07:57:40,Arabian,1658023636723195904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Zayıf,"@aliwincheester_ Daha bu ne ki meclise girenlere bak ya Arap sevicilerin heppsi hepssi girdi zafer part.giremedi tek MEV,u keşke diksiyon olsa artık bı mucize olsun bu cahillik bu yetinme karşısında tek bir kelime dahi bulamıyorum",Firdevs,2023-08-25T19:01:36,Arabian,1658008670465061120,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,Her taraf Arap dolu son hızla doğuruyorlar ülke yönetimi bir an evvel bu sığınmacıları geldiği yere göndermeli yeter be yeter ! Öz vatanımızda yabancı olduk ! Ben ırkçı vatanseverim tamam 🙌 @kilicdarogluk @ekrem_imamoglu @mansuryavas06 @meral_aksener @ComezTurhan @LutfuTurkkan,Firdevs,2023-08-25T19:00:54,Arabian,1658422231272177920,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",10,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"Ağır konuşacağım okumak istemeyenler skiplesin
Bu götünü siktiğimin h*dapar ı ne sanıyor Türkiye’yi? Bir Arap ülkesi mi? İsteklerin onlarsa siktir git Afganistan’a hali hazırda zaten sikilmiş ülkeler Türkiye’yi salın amınakoyim ya",Şura,2023-11-08T04:01:31,Arabian,1658764915631324928,Türkçe,1
Arap Karşıtı,['Ülke/Milliyet'],3,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@antiExpertise Türk milleti kendi eliyle akp mhp eliyle arap istilasını onayladı. Bunlar iyi günlerimiz.,Şura,2023-08-17T21:14:31,Arabian,1658143990087134976,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],8,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@Enginyalccin @_AtakanTosun_ @secimtr2023 Yukardaki yorum sanada geçerli arap sevici Türk düşmanı yawşak,Firdevs,2023-08-25T19:01:15,Arabian,1658611478943916032,Türkçe,2
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",9,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@ReplyGPT @ttriangle999 @mellisyasar @Darkwebhaber amcık arap botu seni bu botu codder lığını yapan adamın eline sokayim,Elif Gülben,2023-08-22T14:09:36,Arabian,1658109244418277120,Türkçe,3
Arap Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@uslubuzak @TunaYemisci Türkiye öyle sikik bir arap veya afrika ülkesi değil sonuna kadar sahip çıkacağız, hep birlikte",Şura,2023-11-08T04:01:33,Arabian,1658077510301516032,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@asi_kartal07 @Yazi_Yorum__ Yıllardır chp baştaydı kimse amerikalı değil gerçek bir türktü akp başa geldiğinden beri her yer arap doldu hüdaparı meclise el birliği ile soktunuz türk milletini yok edenler olarak tarihe yazılacaksınız,Firdevs,2023-08-25T19:01:36,Arabian,1658688115798863872,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Simgeleştirme'],Yok,@t24comtr Kayseri Türk milliyetçiliği ile nara atarken Arap dans şovunu yapıyor. Kürt vatandaşını ayrıştıran Arab’ın önünde diz çöküyor. İşte sizin milliyetçiliğiniz,Şura,2023-08-17T21:14:31,Arabian,1658115009451311104,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Yok,Suriyelileri evine kim gönderecekse desteğin ona olsun başkan ekonomi filan bir şekilde değişir biz bir arap toplumu istemiyoruz burada gözümüz kulağımız sende @DrSinanOgan  #SinanOgan,Şura,2023-11-14T07:57:42,Arabian,1658121604155440896,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],7,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@realdevletgiray uf sg amk dün kkye oy veren en çok yer kürtlerdi bi bok bildiğiniz yok kürtler sksin sizi hiç bir yere giden yok akpye oy veren arap vatandaşlar gitsin,Şura,2023-11-08T04:01:33,Arabian,1658033984096411904,Türkçe,2
Arap Karşıtı,['Hedef grup birden fazla.'],4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@TugrulTurkes Vatandaşlığı Arap şeyhlerine satan, ülkeye 13 milyon sığınmacı dolduran, milliyetçiliği ayaklarımın altına aldım diyen, kozmik odasına girip bilgileri yabancı istihbarata veren, mitinglerinde arapça konuşan bir partinin vekili milliyetçilik taslıyor. Bu ülke ilginç bir ülke",Şura,2023-11-14T07:57:40,Arabian,1658370391516013056,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@siring @ecapa_aklinizi @baristerkoglu Fetöye ne istedilerse veren❗️, osloda pkk ya açılan❗️şehide kelle diyenlere❗️hizbullahı meclise sokanlara❗️ ülkeyi arap mülteci kampına çevirenlere❗️ destek ver @umitozdag @DrSinanOgan tarihe ne renk kalemle yazılacaksınız? Siyasi çöp mü olacaksınız kahraman mı?",Şura,2023-11-08T04:01:33,Arabian,1658048276745146112,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],0,['Nefret söylemi bulunmuyor'],Yok,Bu sefer onların oyunu almak için tüm partiler taviz verecekler daha da kötüsü kanal İstanbul kenarındaki arap şeyhlerine çocuklarımızın hizmet edişini izlicez...,Firdevs,2023-08-25T19:00:54,Arabian,1658387722778604032,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@aracarac7 @lukafameousboy @rec07ccc @yunusemredemirs @solcugazete turk kelimesinden bile rahatsizlar amk defol git arap dolu seni,Melisa,2024-03-21T14:01:06,Arabian,1658769424181083904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],8,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@humam_sha @alhamli7705 @RTErdogan ne anlatiyosun sen bi siktir git arap hepiniz gideceksiniz hepiniz,Beril,2023-12-06T19:22:32,Arabian,1658112269690053120,Türkçe,2
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@yorgun_otokrat @ihsanmercan_ Oğlum sen nerde yaşıyorsun bugün başıma gelen bi örneği vereyim a 101 e girdim 3 marketin içinde o anda 3 çalışan kasiyer vardı 2 si araptı,aynı zamanda 3-4 tane müşteri vardı hepsi Arap ya da yabancıydı amk",Şura,2023-11-08T04:01:33,Arabian,1658571871963546112,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@turk_sirri Hdpkk teroristtir alcaktir hicbir zaman onlari savunmam dusmanimdir ama siz herkesi hainlikle ve teroristlikle suclarken ulkenin sinir kapisi follos olmus arap yaratiklari doldurdunuz ulkeye bikac seneye onlar da hdp gibi olacaklar siz hainsiniz polis sehit edenlerle birliktesini,Firdevs,2023-08-25T19:00:54,Arabian,1658598003354006016,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Dışlama; Ayrımcı Söylem'],Yok,"@avcemilcicek @DrSinanOgan @DrSinanOgan eğer gerçekten derdi vatansa Suriye cenneti , Arap ve mülteci cennetine çevirenlerle aynı cephede olmayacaktır. Çünkü ben bıktım mülteciler kadar rahat olamadığım için vatanımda",Can,2024-05-10T09:56:35,Arabian,1658062133614072064,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@fatihportakal @szctelevizyonu Sayın @fatihportakal  bu Türkiye seçimi mi yoksa karışık seçim mi ? Bizden çok Suriyeli, Afganlar, Suudi’ler oy kullandı. Bizim kaderimizi Araplar mı belirleyecek.  Ben yurt dışında kullandım CHP adına. Ama çok arap vardı.",Şura,2023-08-17T21:14:31,Arabian,1658168129862660096,Türkçe,1
Arap Karşıtı,['Hedef grup birden fazla.'],10,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,"@seveninaugust @aleynaZP Kemal Kılıçdaroğlu'na oy vermek, Avrupa barlarında garsonluk, Amerikan genelevlerinde fahişelik yapmak demektir.
20 yıl önce Türkiye'ye bakın, bir Körfez Arap sürüsü, Cumhuriyet Halk Partisi'nin hesaplarına giden para ve vergiler karşılığında Türk kızlarıyla eğleniyordu.",Şura,2023-11-14T07:57:40,Arabian,1658483746054737920,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],7,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@umitozdag Merhaba Ümit bey.şu an tramvaydayım ve nerdeyse 4 tane serefsiz arap la boğaz boğaza gelicem.serefsiz pislikler turist bir kadına yiyecek gibi bakıyor ve taciz ediyorlar.allahım bu serefsizleri ülkeye sokanın bin belasını versin.5yaşında bir kızım var ve gelecek için çok mutsuzum,Burak,2023-11-08T03:27:27,Arabian,1658482006047751936,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@sonmezdi @hizlisayar Dilek hocam,Biz azalmıyoruz,Mülteciler çoğalıyor.Bence bu seçimi onlar kazandı.Bu toprakların Artık arap sorunu var.Arap yarımadası büyüyor.O yüzden Vatan,millet,bayrak edebiyatı yapan kişilerin bu soruna el atması lazım.",Şura,2023-08-17T21:14:31,Arabian,1658473898567172096,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,"['Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Yok,@omerturantv72 Geçiniz bunları milliyetçilik hassasiyeti olanın ülkede sığınmacılara sesi çıkar. Arap milliyetçiliği nin başınıza açacağı belayı düşünün bu saatten sonra... Kürtleri mumla arayacaksınız. Bu arada Kürt değilim,Şura,2023-08-17T21:14:31,Arabian,1658073585745838080,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Yok,"@Eyupyildizlar Arap efendileri olan bir milliyetçiden beklenen hareketler. Hadi anam hadi, sen git Arap efendilerinin yanına git, Türk milliyetçiliği senin ne haddine",Şura,2023-08-17T21:14:31,Arabian,1658493102212955904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,Bu analiz için alim olmaya gerek yok. Gidişat bu yönde halk ta gelsin Arap şeyhleri iki kuruşa bizle Billur geçsin istiyorsa yapacak birşey yok https://t.co/EHTGogWez2,Şura,2023-11-08T04:01:33,Arabian,1658101975290978048,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],2,['Simgeleştirme'],Yok,"@Devlet_024 Tabi ki hayır bilhakis siz kötüsünüz aynı zamanda kurnazsınız, ülkeyi elbirliğiyle yagmalarken din satan insan geri zekâlı olabilir mi? Hem milliyetçi hem Arap sevici nasıl olur, halkı patatesi taneyle alan ülkenin başı nasıl dünya lideri olur benim aklım ermiyor siz çözmüşsünüz",Ege,2024-04-15T21:10:19,Arabian,1658760558508637952,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],1,['Simgeleştirme'],Yok,"@K___TURK___ Bunlara sorsan milliler milliyetçiler ama Atatürk'e düşman,Türk'e düşman Arap entarisi ile ortada gezip menfaatleri için yalamadık şey bırakmaz bu soytarı fetö yalamaları",Ege,2024-04-15T21:10:19,Arabian,1658393880226562048,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,@TT_Mustafa_K @gkhan_kahrama Artık ayşe mehmet kalmayacak yakında arap isminden baska bisi duymayacaksınız cunku yıggınla geliyolar hayvan gibi de uruyolar benden has Türk yoktur sizin gibi hayatsız cahillerin kör kütük sevdalıların hicbir seyi gormeyenlerin Türküm diye dolasması utanc vericidir fetöcüler,Firdevs,2023-08-25T19:01:15,Arabian,1658266826197856000,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",3,"['Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,@meral_aksener Ermeni teyze.. sehit edenlerin ortagi oldugunuz PKK oldugunu neden acikca yazmiyorsun? Ermeniden olsa olsa ermeni ve pkk milliyetciligi beklenir..,Pelin,2023-09-13T10:39:38,Armenian,1658495767265305088,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],8,['Simgeleştirme'],Yok,"@buluttbt @kilicdarogluk Atan uyansa ermeni kökenli pkk dostu kıçtaroğlunu, terörist cananı, ve sezgini görünce kalpten tekrar gider.",Şura,2023-12-26T01:04:28,Armenian,1658474644113101056,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Din', 'Hedef grup birden fazla.']",5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@yekvucutcom Senin Atatürkü de yahudi hiristiyan ermeni doldurdu bir de vatandaşlık verdi üstelik Müslüman kisvesi ne büründürdü ve o neslin devamısın yeşim Salkım,Nur,2023-09-08T10:48:17,Armenian,1658509553665822976,Türkçe,1
Ermeni Karşıtı,['Din'],5,['Dışlama; Ayrımcı Söylem'],Yok,@10larMedya Ben ehli sunetle kardeşim diğeri alevi süryani ermeni kardeşim değil istemez siz kardeş un ateşiniz bizide yakacak,Nur,2023-09-08T10:48:17,Armenian,1658628941148566016,Türkçe,1
Ermeni Karşıtı,['Irk/Etnik Köken'],1,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']",Yok,@enderTurks @Keremkaygusuz7 @restitutorII je préfère etre apeller yobaz que ermeni dölü comme ta daronne 😂😂,Ulaş,2024-01-10T21:18:25,Armenian,1658644845227811072,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Hedef grup belirgin değil veya yok.']",8,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,lan yavşak gevşek oğlan çocuğu homo lağım fareleri eşcinsel olurmuş lağım faresi ermeni tohumu https://t.co/kpJqCshosa,Pelin,2023-09-13T10:39:19,Armenian,1658751169445986048,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",9,"['Simgeleştirme', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,@ononyapayzeka @HeyDouglas7 @kilicdarogluk Len Ermeni @kilicdarogluk milletin işi gücü yokta sen Cumhurbaşkanı ol diye peşinden mi koşacak? Oğlum kazanamıyorsun zaten. Yorma milleti. CHP seçmeni bilmiyor olabilir ama sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini. Sabiha Gökçen o yüzden bombaladı sizi. https://t.co/ZLsoGnCZdi,Altar,2024-01-10T21:18:00,Armenian,1658479166885601024,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Din', 'Hedef grup birden fazla.']",6,['Simgeleştirme'],Yok,"@Yazi_Yorum__ Sıkıntı yok Yavrummmm 
Amerikanya'ya değil isteğin yere bi S*ktirol git vatanın senin gibilere ihtiyacı yok!
altını açsak kökünü çeksek ya Ermeni ya Yahudi karışımı sabetayist  çıkar.
Türk milliyetçileri varolduğu sürece daha çoook çenilersin!
🇹🇷🤘🇹🇷🤘🇹🇷",Nur,2023-09-08T10:48:17,Armenian,1658435512238054912,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",7,"['Dışlama; Ayrımcı Söylem', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"@KemalMelissa @umitozdag Ümit özdağ ,arap düşmanı değil, tüm mültecileri göndericez dedi,ülkedeki ermeni ve diğerleri de dahil,
Terör örgütü yandaşları da dahil,anlayabil din değil mi .",Altar,2024-01-10T21:18:00,Armenian,1658201891015107072,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"@OrionEmpress @SireneOznur 12 Eylül darvesi sonrası sahte belgeler ile Anadolu çocuğu asan kripto, chpli sabataist Yahudi, ermeni taşnakçı torunu, darbeci uşağı hakimler gördük. Ölü chplilere oy kullandıran hakimler gördük.",Erdem,2023-08-15T21:16:58,Armenian,1658124932016926976,Türkçe,3
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",10,"['Simgeleştirme', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,@ogeday_nigar toplanıp  sadat  gibi bir  güvenlik ekibi kurup  bu ermeni  döllerini domuz bağı ile  gebertmek lazım,Altar,2024-01-10T21:18:00,Armenian,1658115395155374080,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Hedef grup belirgin değil veya yok.']",5,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,sen türk halkından değilsinki...türk halkı adına konuşma hakkını nereden aldın...omurgasız sülüksünüz siz..asıl kimliklerinizi bile söyleyemeyen korkaklar sürüsüsünüz...ermeni olup kürdüm türküm aleviyim diye kendilerinizi gizleyen hainlersiniz..kemal bey ermeni değilmi ... https://t.co/bNf5QG9VAB,Pelin,2023-09-13T10:39:02,Armenian,1658423576427393024,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",8,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']",Yok,@absurtolaylar Bakın akp yi desteklemiyorum ama o yardımlar insanlık adına yapıldı. Hangi siyasi görüşü etnik kökeni falan umrumda değil. Buna hayır diyen bir Ermeni kadar bile olamaz. Çünkü onlar yardıma geldiler.,Elif Gülben,2023-09-13T11:59:28,Armenian,1658157621419945984,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],Emin değilim.,['Emin değilim'],Zayıf,"@sicakmedya Ermeni kemal seloyu apoyu hapisteki pkk lıları bırakacaksın pkk yeniden dirilecek sayende karakol basacak bebek, polis, asker, öğretmen, işçi şehit edecek.",Helin,2024-05-10T09:56:31,Armenian,1658205478818554112,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Din', 'Hedef grup birden fazla.']",8,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"@YavuzGunesArt @misvakcaps Turkiye de hukumette yönetimdeki Recep Tayyip Erdogan
Suleyman Soylu 
Hulusi Akar
Hakan Fidan
sayesinde terörist katil ermeni yahudi pkk ypgliler istanbul ve diger şehirlerde bebekleri çocuklari öldüremiyor
Laikchpiphdptesil hukumetinde her sehirde yeniden bebeklere saldirir pkk https://t.co/0pb7ZTTGzz",Elif Gülben,2023-09-13T11:59:28,Armenian,1658346535900306944,Türkçe,3
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@AylinErtekin34 Bütün teröristlerin anası chp babası da İsrail Vatikan Almanya İngiltere Fransa İsveç İtalya Amerika Kanada İran Ermeni yunan gibi ülkelerdir , bitti niyemi Kalkınamıyoruz gelisemiyoruz sebebi chp chp eşittir chp",Nur,2023-09-08T10:48:17,Armenian,1658432053094777088,Türkçe,1
Ermeni Karşıtı,['Irk/Etnik Köken'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,"@sultanvahdet @abcyalcinahmet Sen nesin necisin peki. Yunan mı, Rum mu? Ermeni mi? Onlar bile bu kadar Türk düşmanı olamaz.",Pelin,2023-09-13T10:39:38,Armenian,1658433802459394048,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],9,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@mervepep1 @olmazlaraaainat Lan ermeni pici hudapar benim askerime polisime öğretmene çocuklara asla silah dogrultmadi senin o savunduğun ermeniler hepsi ittifak için gittiler bir sıkıntı yok ama akp destekleyici hemen pkk ile aynı kefeye koydunuz lanet olsun sizin zihniyetinize gidin essek heykel seviciler,Helin,2024-05-10T09:56:31,Armenian,1658568122276762112,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],10,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@kilicdarogluk Len Ermeni @kilicdarogluk milletin işi gücü yokta sen Cumhurbaşkanı ol diye peşinden mi koşacak? Oğlum kazanamıyorsun zaten. Yorma milleti. CHP seçmeni bilmiyor olabilir ama sen Ermenisin? Biz neden sana oy verelim? Dedelerin de vatan haini. Sabiha Gökçen o yüzden bombaladı sizi. https://t.co/qyinDrQ9dx,Şura,2023-12-26T01:04:35,Armenian,1658475881852203008,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@_ciziyor_ Amina koduklarim diyememis ben yerine diyeyim ermeni dölü picler alsınlar paralarını https://t.co/dw3t2uqwj6,Pelin,2023-09-13T10:39:38,Armenian,1658719981700275968,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"@ajans_muhbir Anti-emperyalist Atatürk'ün kurduğu CHP'de ABD'nin uşaklığını yapan Ermeni @kilicdarogluk bölücüler ile işbirliği yaparak yönetimi ele geçirmek istiyor. Değişim değil,etnik kimlik ve inanç üzerinden Türkiye'yi parçalamak istiyor.Bunu bildiği halde 3 Maymun'u oynayan kitle oluştu. https://t.co/bUaYncbs71",Erdem,2023-08-15T21:17:17,Armenian,1658424553595339008,Türkçe,3
Ermeni Karşıtı,['Irk/Etnik Köken'],10,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,@jdjdjdudidudix @lospartizans Yalnız siz kürt değilsiniz ermeni artığısınız kendinizi kürt sanmayın bence?,Şura,2023-12-26T01:04:28,Armenian,1658524277082030080,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,@bernalacin35 @bernalacin35 sen ne kadar rum ermeni pkk feto abd ab sevdalisin anladik inancin Yok sayginda Yok Tek bir sey soyliyecem lutfen reis kazanirsa ulkeyi terk et git Baska yerde yasa fuzulisin cunki …,Pelin,2023-09-13T10:39:38,Armenian,1658555201119198976,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",6,"['Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Zayıf,"@ekrem_imamoglu Senin oyun geçersiz hükmündedir.
Tehditle İstanbul'u dhkpc ve PKK ya peşkeş çekmen seni ne koruyacaktır nede kollayacak..
O yanına aldığın ermeni dönmeleri ve sen yeri vakti geldimi tek tek hesap vereceksiniz 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷",Pelin,2023-09-13T10:39:19,Armenian,1658259246893395968,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],8,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@hdpdemirtas Ermeni Terörist, piron altına sıçtı.Rte 7 düvelinizi ayakta düzdü.
Edirne senin ebedi mekanın oldu.",Helin,2024-05-10T09:56:31,Armenian,1658028234062156032,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup belirgin değil veya yok.']",0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,"@DahiOglan1 @zeynep5erler Hadi oradan ben ikinci günden itibaren Antakya da idim,klavye kahramanları bırakın bu edebiyatı , Rızkı veren Allah. İnsanlara tepeden bakmayın .Çanakkale de aç kaldık , soğansız da kalır bu Memleket.Devletsiz asla Hadi PKK Fetö Ermeni Yahudi Amerika Avrupa nereye gitmek istersen",Pelin,2023-09-13T10:39:38,Armenian,1658074897623536128,Türkçe,2
