genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",7,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,@huseyininannn @enes24_ @ahmet_guI @enessalva1907 @Darkwebhaber Kürt Türk uzun yıllar boyunca kan bağlılığı oluşmuştur. Konu arap toplumu ile kürt Türk bağlantısına gelemez ve yaklaşamaz bile. Neyse kime neyi anlatıyorsam ben anlamak istediğiniz kısma bakıyorsunuz. Hep bölücü tarafta olan arap topluluğun yanında durmaktan hep gurur duydunuz.,Elif Gülben,2023-08-22T14:09:36,Arabian,1658677592533106944,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],4,['Simgeleştirme'],Zayıf,"@Eyupyildizlar Arap seviciler sizi. artık MHPnin yolundan saptığını hüdaparı nasıl yanınıza kabul edip içinize sindirsiğinizi https://t.co/Tafo12ZYU1 oldu ülkülerinize.Bayrakla, 4 maddeyi değiştirmek isteyen teröristle nasıl oturdunuz aynı masaya. Sizin zamanınız geride kaldı.",Firdevs,2023-08-25T19:01:15,Arabian,1658413176650646016,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],2,['Simgeleştirme'],Yok,@kilicdarogluk Geçim pek kimsenin umrunda değil Sn Kılıçdaroğlu. Ülkedeki Arap işgaline dikkat çekmek zorundasınız. 20 yıl sonra Türk vatandaşlarının yarısı Arap olabilir ve bunun geri dönüşü olmaz. Geçen yüzyıl Ortadoğu’dan kovulduk. Bu yüzyıl da tek vatanımızdan oluruz. Bu işin şakası yok.,Ege,2024-04-15T21:10:19,Arabian,1658663554772508928,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],7,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@Ataittifakitr Tayyip her yere Arap dolduracak Türkçe bilen kalmadı Kılıçdaroğlunu desteklemeliyiz 🙏😇🌸,Şura,2023-11-14T07:57:40,Arabian,1658234454672921088,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Yok,"@Hlya43164078 Bu Arap  Din kardeşime parayı batır bak gör sonra ,Dansöz  yanında sıfır kalır!!!! Fırıldaklar!!!",Can,2024-05-10T09:56:35,Arabian,1658359064315716096,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Din']",8,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@bhdrkm58 @gizemyceee @sadecesidde @berkcanguven profilde nie noodle diliyle bir seyler yazilmis la okunmuyo arap sevici orospu ccougu seni kapali anani skecemm yolla bana izmirdeyim,Melisa,2024-03-21T14:01:06,Arabian,1658076704982565120,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Yok,@Bengiisusen @solcugazete Ben yörüğüm. Kızım kazaklara benziyor. Sen git kendine bak. Kıvırcık saç Arap geni.,Şura,2023-08-17T21:14:31,Arabian,1658017186391227904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],7,"['Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Zayıf,"@DrSinanOgan Bırakmayın, ülkemde Türk kadınlarına Türk insanına bakarak tecavüz taciz eden Arap zihniyetini istemiyorum ,sokak ortasında Türk kadınına bakarak mastürbasyon yapan Arap zihniyeti istemiyorum, ümmet ümmet diyerek Türk kimliğini ayaklar altına alanları sevindirmenizi istemiyorum⬇️",Şura,2023-08-17T21:14:31,Arabian,1658468559729889024,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],3,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"50 yaşına geldiğinizde 25 yaşındaki arap ev sahibinize ""Kirayı bikaç gün geciktirsem olur mu habibi"" diye yalvardığınızda bugünlerde yaptığınız siyasi tercihlerinizi hatırlayın.",Şura,2023-08-17T21:14:31,Arabian,1658123887287102976,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Din', 'Hedef grup birden fazla.']",5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@Uzaktan_Gelen_ Ortadoğu bataklığına döndü ülke... Daha da kötü günler gelecek. Üniter devletin ruhuna da fatiha... 10 milyon Arap vatandaş yapılacak. Anadolu İslam Cumhuriyeti'ne doğru  tam gaz gidiyoruz.,Şura,2023-11-14T07:57:40,Arabian,1658158276779945984,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",10,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"Sikerim sizin salak salak ağlamalarınızı, halk bu yıllardır da buydu. Bu şekilde kabul edip, bir yol bulunacak ve hedefe bir şekilde ulaşılacak. Ya gidilecek ya da arap malına dönüşülecek. Şimdi siktir git kafanı yastığına göm ağla seçim günü gereğini yap ağlayacağına artık.",Firdevs,2023-08-25T19:00:54,Arabian,1658554640823098880,Türkçe,2
Arap Karşıtı,['Hedef grup birden fazla.'],3,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,@SalihaAkgun_ Toplumsal sorunlarımız var ama biz ülkemizi Arap istilasına heba edecek kadar da düşmedik ama siz sözde vatansever 😅😅😅 olanlar sırf Kürt halkına düşmanlık olsun diye yapmayacağınız hiçbir şey yok?? Ümit Özdağa da oy veririz bu 13 milyon göçmene karşı??,Şura,2023-08-17T21:14:31,Arabian,1658025025293766912,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],1,['Simgeleştirme'],Yok,@aykiricomtr orospu çocukları atalarınızın kemikleri sızlıyordur be ülkenizi arap bedevilerine sattınız,Ege,2024-04-15T21:10:19,Arabian,1658067104560561920,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@mhmt8877 @unevilage Tamam kanka sende teröristleri pedofilileri arap sevici şeriatçıları desteklemeye devam et oy verdiğin kişi senin vergilerinle saraylarda yaşarken senin açlıktan ağzın kokuyordur eminim başınıza ne gelirse hak ediyorsunuz,Can,2024-05-10T09:56:35,Arabian,1658224718615387904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@borutegin_ Millet ittifakı seve seve şartlarimizi kabul edecek, en azından iç işleri bizim olacak ve kılıjdara oy vereceğiz... Arap düşmanlığım kemal k. düşmanlığımı golgeliyor",Şura,2023-11-08T04:01:33,Arabian,1658095113539599872,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],2,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@ahmtyldz7979 @jtkj_kookv5 LAN SEN KİMSİN DE BANA HAKARET EDİYOSUN SEN KİMSİN YA BU NASIL Bİ USLÜP UTANMAN YOK MU ARAP ÖZENTİSİ,Şura,2023-11-08T04:01:33,Arabian,1658129743189769984,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",7,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,@scypt_musician @gizliservis06 aslan bana kuru milliyetçilik yapma bu milletin hiçbir evladı arap bedevileri için refahından pay vermeyecek hastaneelrde para verirken 2. sınıf vatandaş gibi onunda parasını ödemeyecek yılda binlerce dolar onlar yerine yine bizim vergimiz bize dönecek Önce Can sonra CANAN,Elif Gülben,2023-08-22T14:09:36,Arabian,1657902996330627072,Türkçe,2
Arap Karşıtı,['Hedef grup birden fazla.'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@Melser38661864 mankafa size göre muhalif herkes ya PKK ya feto! Hayır bilim adamı olarak usa’dayim. Oldu mu? Sana hesap mı vereceğiz? Chp’yi ülke kurtulsun Arap yalayanlardan diye istiyoruz. Bizler ikiyüzlü değiliz. ABD’de en demokrata oy verirken Türkiye’de en gericiye oy atmıyoruz senin gibi,Şura,2023-11-14T07:57:40,Arabian,1658404688671260928,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@1903Kutayhan @consahins Aynen arapça öğrende 5 sene içinde ülkenin yarısı arap olunca araplara da anlatırsın vatana sahip çıkmayı,Şura,2023-11-08T04:01:33,Arabian,1658155370399904000,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"@ATAISIK_ Benim mahallemde bir tane Arap yok almıyoruz.
Oy da vermedim bunları getirene .
Bundan kelli umrumda olmaz.
✌️",Ege,2024-04-15T21:10:19,Arabian,1658086964204060928,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],3,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,Güzel ülkemin bütün kurumlarının içini boşalttılar. Ne Kızılay’a ne ysk’ya ne tüik’e zerre güvenimiz kalmadı. Bu kurumlar kutsallığını yitirdi. Bu arap artıklarını başımızdan defedip bütün kurumları düzeltmeliyiz. #YSK,Ege,2024-04-15T21:10:19,Arabian,1658510636219769088,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Zayıf,@filmvefilimler @serakadigil Arap yalamalari fetocu pisliklerin yerine  pkkli pislikleri ve eski akpli fetoculeri koyup zorla sececeksiniz dediler bu millete . Bu millette cevabi verdi.,Firdevs,2023-08-25T19:00:54,Arabian,1657931365692603904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],2,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@wolviyim Çok geç. Oğan cumhura katılıp sigorta görevi görmeli, kk’yı desteklerse ne laikliğin ne anayasanın garantisi kalır elimizde. Arap işgali de cabası.",Şura,2023-11-14T07:57:40,Arabian,1658162332143431936,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,@barisatay Hiç ümidim kalmadı biz ülkece böyle yönetilmeyi hakediyoruz baksana deprem bölgesinden gelen oylara yazık arap ülkesi olacaz neden bukadar bagnaz ve duyarsız bi ülke olduk? Ama bjndan sonra kim yanımda geçinemiyoruz hayat pahalı diye bir laf ederse onu rezil edecem.,Şura,2023-11-14T07:57:40,Arabian,1658128642491260928,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Yok,"@sjw_eftim @ztanis_ @jahreindota ++ milliyetçi adam halkı fakirliğe mahkum edeni, hırsızı, ülkeye 5 milyon arap mülteci dolduranı seçer mi? Akp'ye oy veren adamın vatanseverlikle alakası yok zaten, paso hamasi söylemler başka hiçbir şeyleri yok.",Can,2024-05-10T09:56:35,Arabian,1658483782947835904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@CanRTE16 Üçbeş kendini bilmez yüzünden değişen değişsin.

 Bir çoğu zaten chp li falan değil oylar kaysın diye bakıyo olan yobazcılardan.
 O bölgede davul zurna çalıp göbek atanın bir çoğu arap bedevisi ve suriyeli sanmıyorum ki yerli halktan acısı varken göbek atacağını. Olsada çok azdır",Şura,2023-08-17T21:14:31,Arabian,1658424030267843072,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Din', 'Hedef grup birden fazla.']",3,['Simgeleştirme'],Yok,Ne gördük Arap felsefesinden ? ne gördük Arap dininden ? EY ULUS VER KANIMA ASİL TÜRK KANI YÜCE KIL BENİ DAĞLARDA ! https://t.co/7wwIyv0eI4,Beril,2023-12-06T19:22:32,Arabian,1658241057262273024,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],10,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@saglamkumas @cevat_niksarli @pusholder Onu ancak senin gibi güç köleleri yapar. Arap dölü sülalenle karıştırma Türküm ben. Hadi git maklubeni kaşıkla oyalanma gevur sitesinde reisin gøtünün kılı.,Şura,2023-11-08T04:01:33,Arabian,1658093644325297920,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Dışlama; Ayrımcı Söylem'],Zayıf,@tolgaholigan1 @aykiricomtr cokda  yasayıp burada yasayan insanlar için karar veren siz guebetcilerin sıgınmacı ayagına ülkemize giren ve 1.5 milyon arabın benim cocuklarımın geleceği icin oy kullananlara kızıyorum bu gidisle birdahaki secime kadar oturma izni alan 5 milyon olur arap oy kullanan 😡😡,Firdevs,2023-08-25T19:00:54,Arabian,1658380806228783104,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],1,['Simgeleştirme'],Yok,"@AyferStump @Guenduezkanat amerikanin ve avrupanin hapishanelerinde ne jadar urh nhastasi,eroyinman,hapci,cocuk tecavüzcüsü,katil,ruh hastasi manyak varsa sakal biraktirip arap elibisesi geydirip Müslüman ISID;DEAS diye israyile köpeklik icin ortadoguya saldilar. basimizada baska bir modeli diktiler...",Ege,2024-04-15T21:10:19,Arabian,1658486593383170048,Türkçe,1
Arap Karşıtı,['Hedef grup birden fazla.'],6,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"Türkiye Cumhuriyeti, Atatürk'ün kurduğu Türk devletidir. Arap sevici ahtapotlarla, pkklı kürt sevici Türk düşmanı hümanistlerin değildir. Bunu idrak ettiğiniz gün Atatürkçü ve Türk milliyetçisi olacaksınız..",Şura,2023-11-14T07:57:40,Arabian,1658257150114669056,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],5,['Dışlama; Ayrımcı Söylem'],Yok,"@turgaydemirr Vay vay öküz dile geldi. Seni Arap sevici hain ülkeyi sattınız  lan sizin ben .......,........... ........ https://t.co/fZ8ZhPu8s6",Can,2024-05-10T09:56:35,Arabian,1658708558131731968,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Simgeleştirme'],Zayıf,"Öyle gözlük takıp ortada dolaşmakla olmaz Ümit efendi , adama son darbeyi vuracakken ; Gerizekalı Muharrem , Sinan ve sen içine ettiniz şimdi evine alıp beslersin bir tane arap aklın başına gelir … https://t.co/7cWZnRiqS1",Firdevs,2023-08-25T19:00:54,Arabian,1658040348294144000,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],3,['Dışlama; Ayrımcı Söylem'],Zayıf,"@m_kilic_21 @AsiyeRojbin @sabihatemizkan Haklısın. Benim derdim basimizdakinin gitmesi, kadınların 2.sınıf muamele görmemesi ve getirdikleri ne oldukları belirsiz Arap Afgan Suriyeli sığınmacıları bir an önce geri göndermeleri ve çocuklarımın güvenle yaşayabileceği bir ulke. Hepimizin de istediği bu değil mi.",Firdevs,2023-08-25T19:01:15,Arabian,1658147353151386112,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,Hırsızlara sapıklara yalancılara iftiracılara oy veren ğötveren Arap tohumu dindoş mallar var adiler utanmazlar https://t.co/zLfwSdl9ny,Şura,2023-08-17T21:14:31,Arabian,1658749644619279872,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],10,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"@K___TURK___ Çöl bedevileri ile yakında komşu olacağız , arap okullarına yazdırmaya çalışacağız çocuklarımızı, kültürsüz ibnelerle sahilde nargile içip karıya kıza laf atacağız, siz kimsiniz bize laf atıyorsun diyenlere yarım saat önce anana da laf attık diyeceğiz. Sikeyim böyle adaleti mk",Firdevs,2023-08-25T19:00:54,Arabian,1658077391103619072,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@YakupDe90492060 @zaferpartisi Gerici Arap zihniyetini Türklerin başına bela ettiniz Ama bir deniz gibi kusacağız hepinizi merak etmeyin .Şeriat -tarikat zihniyeti devletin yönetiminden elini çekecek ve devletten arındırılacak.Konu kapanmıştır.Allah ın evinde siyaset yapanlar kalkıp adap tartışması yapmasın .,Firdevs,2023-08-25T19:01:36,Arabian,1658398249370124032,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",8,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']",Şiddetli,"@canitti B.O.K giderler!!! onlar o sabdığa  yavrularına,  Bacılarına, analarına kendilerine   ARAP O.... Ç.... , TECAVÜZE KALKTIKLARINDA İSTEYECEKLER BUNU DA ELLERİNE GEÇMEYECEK 
Ailelerinden çıksın dilerim O OY VERMEYENLERİN",Elif Gülben,2023-08-22T14:09:36,Arabian,1658366313704694016,Türkçe,4
Arap Karşıtı,['Irk/Etnik Köken'],4,"['Dışlama; Ayrımcı Söylem', 'Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"@adanur_ridvan @betonnyetmez Dimi onca zaman, 90 harbinde hazır değildi ondan önceki kaybedilen harblerde hazır değildi ama şansa bak tamda Atatürk’ün milli mücadele başlatacağı savaşta hazır oldu. Buna anca çöl Bedevi’si inanır. Arap d*lü",Beril,2023-12-06T19:22:45,Arabian,1658049495752376064,Türkçe,3
Arap Karşıtı,['Irk/Etnik Köken'],4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Şiddetli,"@OkOk61577453 @Darkwebhaber K.K hapşursa milliyetçi seçmenden oy kaybediyor. Akp ülkeyi satsa, 10 milyon arap daha doldursa milliyetçilerin sikinde değil",Şura,2023-11-14T07:57:40,Arabian,1658233465332986112,Türkçe,1
Arap Karşıtı,"['Irk/Etnik Köken', 'Hedef grup birden fazla.']",6,['Abartma; Genelleme; Yükleme; Çarpıtma'],Zayıf,@umitozdag Davul zurnayla Pkk lıları karşıyan Türk Bayrağı Türk kelimesine karşı çıkan hüd apar lılar Sahipsiz kadınları sahiplendiricez diyenleri meclise sokanları düşünün lütfen TÜRKİYE Yİ MÜLTECİ ARAP YARIMADASINA ÇEVİRENLERİ esenyurt a gitmenizi dolaşsanız çok daha iyi anlarsınız durumu,Şura,2023-11-14T07:57:40,Arabian,1658727687626564096,Türkçe,1
Arap Karşıtı,['Hedef grup birden fazla.'],6,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Yok,@zarganasevdasi Karadağ halkı ile arap sevdalısı yozlaşmış türk halkını bir tutma be. Kazanma ihtimalimiz düşük olsada var ama,Şura,2023-11-08T04:01:33,Arabian,1658140142320726016,Türkçe,2
Arap Karşıtı,['Irk/Etnik Köken'],4,['Simgeleştirme'],Zayıf,@MemleketimParti Ergenekon balyozla şerefli askeri hapseden❗️ Fetöye ne istedilerse veren❗️ osloda pkk ya açılan ❗️ şehide kelle diyen❗️ ülkeyi arap mülteci kampına çeviren ❗️ hizbullahı meclise sokanlara ❗️destek ver mıharrem tarihe ne renk kalemle yazılacaksınız?,Firdevs,2023-08-25T19:01:36,Arabian,1658109224268774912,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Yok,@ajans_muhbir Ne anlatıyorsun be oğlum 15 kişi oy vermiş onlar da ben verdim ben verdim kavgası yapan bir partisin bu işte en karlı siz çıktınız Arap sevicisi gelecek Partisi ve türklükle sorunu olan siz,Can,2024-05-10T09:56:35,Arabian,1658183419711348992,Türkçe,1
Arap Karşıtı,['Hedef grup birden fazla.'],2,['Emin değilim'],Yok,"@KemalMelissa @umitozdag Sayın Özdağ'a size çağrımdır!!
Oyumu size verdim. Asla bu kaybedenler kulübüne destek vermeyin. Biz arap istemiyoruz evet ama bölücü ve fetöcü de istemiyoruz!!!",Şura,2023-11-14T07:57:40,Arabian,1658168118101851904,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],2,['Simgeleştirme'],Yok,"@BozoluBeytulla1 @barancem97 @HheadEt @ugurdundarsozcu Gene içki,muhabbeti gene namus gözetmeler şaşırdık mı? Bu topraklar Türktür. arap kültürünü benimsemiş iseniz göç edebileceğiniz ülkeler mevcuttur.",Şura,2023-08-17T21:14:31,Arabian,1658095676385897984,Türkçe,1
Arap Karşıtı,['Irk/Etnik Köken'],10,"['Abartma; Genelleme; Yükleme; Çarpıtma', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"@HALLBRAHMCAN Binlerce Arap artıgı oy kullandı, ne yazık ki akp sayesinde geleceğimizi savastan kacan itler belirledi",Şura,2023-11-14T07:57:40,Arabian,1657986183559802880,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Din']",6,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']",Zayıf,@kilicdarogluk Bugün 5 tane şehit verdik ortağı olduğunuz PKK sevicileri tarafından hiç vicdanın sızladı mı Ermeni alevisi,Altar,2024-01-10T21:18:00,Armenian,1658522955616222976,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],8,['Abartma; Genelleme; Yükleme; Çarpıtma'],Şiddetli,@sidar61710806 @fatihportakal @kilicdarogluk @meral_aksener @PervinBuldan @hdpdemirtas @Ahmet_Davutoglu @DrSinanOgan Cesareti verdiniz sayenizde o sahneleri daha cok göreceğiz pkk demek ermeni demek kürt düşmanı demek. Meclise soktunuz şimdi ağlamayın bugün 5 şehidimiz var bilmem vicdanınıza dokunur mu,Şura,2023-12-26T01:04:35,Armenian,1658599351445253888,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Din', 'Hedef grup birden fazla.']",8,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Abartma; Genelleme; Yükleme; Çarpıtma']",Yok,"@misvakcaps Turkiyede hukumette yönetimdeki 
Recep Tayyip Erdogan Suleyman Soylu Hulusi Akar Hakan Fidan
sayesinde teröristkatil ermeni yahudi pkk/ypgliler istanbul ve diger şehirlerde bebekleri çocuklari öldüremiyor
Laikchpiphdpyesilsolhukumetinde her sehirde yeniden bebeklere saldirir pkk https://t.co/tVizZcjZVp",Elif Gülben,2023-09-13T11:59:28,Armenian,1658703484135375104,Türkçe,3
Ermeni Karşıtı,['Irk/Etnik Köken'],5,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@AsiLaz_61 Atatürk'ün resimlerini çöpe atan sfresizler baharı gtunuze girdimi şimdi.  Atatürk'ün ibne gibi heykelini yapan pçler. Ulan Atatürk Türk Türk. Sizin Ermeni pç değil,Pelin,2023-09-13T10:39:02,Armenian,1657987358405402880,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",7,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,@iyiphaber Ülkenin muhalefeti  bir ermeni kalıntı kırıntısı fahişenin laflarıyla yönlendirilmeye başladı vaaaayy ülkem vaaaayy,Altar,2024-01-10T21:18:00,Armenian,1658529038137188096,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@fatihportakal Azerbaycandan dost olmaz dedinya dogru demissin senin gibi ermeni tohumlarina azerbaycandan dost olmaz dogru tespitte bulunmussun..onu bunu yargiliyicaz diyosunuzya.Turkiye sizin degil kendinize gelin siz Turkiyeyi temsil etmiyosunuz siz ermenistani avrupayi temsil ediyosunuz.,Pelin,2023-09-13T10:39:38,Armenian,1658154910624390912,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,"@ei8hty_ei8ht @TCMuge @_aslantug Tip ysp'nin yandan cakmasidir, hüdaparin seriatsiz, sosyalist versiyonudur. Ermeni oldunuz Türk olamadınız, çok enteresan bir olusumsunuz",Pelin,2023-09-13T10:39:19,Armenian,1658430218632045056,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Simgeleştirme'],Yok,@turarms_news Başkanla bitmez nerde pkk sevicisi sözde ermeni soykırımı destekleyici dhkpc destekçisi varsa CHP'de,Nur,2023-09-08T10:48:17,Armenian,1658771134773448960,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,@gulsumkagatun @dileysss @DijitalNabiz @TurkcuPaylasim Ermeni Çeteleri ile birleşirsen Milliyetçiler de Erdoğan ile birleşir.,Pelin,2023-09-13T10:39:02,Armenian,1658139896547033088,Türkçe,2
Ermeni Karşıtı,['Irk/Etnik Köken'],6,['Dışlama; Ayrımcı Söylem'],Yok,@Zeynep27981210 @KumandanRte Adam vekil vermeyi seviyor hayır olarak para kullanmıyor vekil kullanıyor Allah rızası için bir sadaka diyene adam vekil veriyor bu bayramda kurban olarak vekil keser diye korkuyordum da Allahtan ermeni olduğunu öğrendim  için rahatladı,Nur,2023-09-08T10:48:17,Armenian,1658743904999546880,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",7,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']",Yok,"@Profesorfacia Ermeni kemal seloyu apoyu hapisteki pkk lıları bırakacaksın pkk yeniden dirilecek sayende karakol basacak bebek, polis, asker, öğretmen, işçi şehit edecek.",Elif Gülben,2023-09-13T11:59:44,Armenian,1658340270931336960,Türkçe,2
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet']",8,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,Karadenizli olmakla gurur duyuyorum. Gerçek Türklerden size oy moy yok. Ermeni artıkları! https://t.co/oKLys9UZAY,Elif Gülben,2023-09-13T12:00:01,Armenian,1658083681620180992,Türkçe,3
Ermeni Karşıtı,['Irk/Etnik Köken'],10,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,"@ismailozdemirrr @dbdevletbahceli Ismail, sen ermeni dölü olabilirsin. Sen teröriste destek veren bir çöpsün.",Şura,2023-12-26T01:04:28,Armenian,1658404978585752064,Türkçe,1
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",4,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor', 'Simgeleştirme']",Yok,@Mefa_422 @tefsircii Demek ki ermeni tohumları verimli çıkıp beklenenin üstünde çoğalmışlar. Terörseviciler artmış böylelikle. Garip olan bir şey yok.,Erdem,2023-08-15T21:16:58,Armenian,1658017521046523904,Türkçe,3
